study_id,title,quality_flags,missing_field_count,resource_count,resource_quality_flags
oa_W4400308685,"Perceived Spiritual Leadership Behavior, Leadership Skills, and Spiritual Well-being in Seventh-day Adventist Congregational Settings in Rwanda: A Quantitative Study",external_research_article;no_microdata,2,1,
oa_W2931865009,Female Perpetrators in the Former Yugoslav Republic and Rwanda: Disrupting Common Understandings,external_research_article;no_microdata,2,0,
oa_W2980882718,Women and Peacebuilding in Rwanda and Sierra Leone : A comparative study of the impacts of United Nations Resolution 1325,external_research_article;no_microdata,2,1,
oa_W2527544497,"Analysis of Factors Influencing Women Participation in Coffee Value Chain in Huye District, Rwanda",external_research_article;no_microdata,2,1,
oa_W4386164159,Nurturing Sustainable Peace: Unveiling the Integral Role of Women in Rwanda’s Peacebuilding Endeavors,external_research_article;no_microdata,2,1,
oa_W2992723053,Political Participation of Women in Rwanda and Post-conflict Rebuilding,missing_url;external_research_article;no_microdata,3,0,
oa_W4311954787,Women in Rwanda,external_research_article;no_microdata,2,1,
oa_W2002382292,"P5-S2.01 Survey on knowledge, attitude and practices on male circumcision in Rwanda",external_research_article;no_microdata,2,1,
oa_W959302656,Introduction,external_research_article;no_microdata,2,0,
oa_W4249704062,"Cost per insertion and couple year of protection for postpartum intrauterine devices and implants provided during service scale-up in Kigali, Rwanda",external_research_article;no_microdata,2,1,
oa_W2079581111,"Constructing the truth, dealing with dissent, domesticating the world: Governance in post-genocide Rwanda",external_research_article;no_microdata,2,1,
oa_W2887380180,Seroprevalence of Zika Virus and Rubella Virus IgG among blood donors in Rwanda and in Sweden,external_research_article;no_microdata,2,0,
oa_W772492911,"From Paralysis in Rwanda to Bold Moves in Libya: Emergence of the ""Responsibility to Protect"" Norm under International Law - Is the International Community Ready for It?",missing_url;external_research_article;no_microdata,3,0,
oa_W3010896157,"""When a Mother Is Employed, Her Children Suffer"": A Quantitative Analysis of Factors Influencing Attitudes towards Women's Employment and Gender Roles in Rwanda",external_research_article;no_microdata,2,1,
oa_W2006464238,Task Shifting for Scale-up of HIV Care: Evaluation of Nurse-Centered Antiretroviral Treatment at Rural Health Centers in Rwanda,external_research_article;no_microdata,2,1,
oa_W2040135409,"Intimate partner violence, female employment, and male backlash in Rwanda",external_research_article;no_microdata,2,1,
oa_W2102138974,Comprehensive and integrated district health systems strengthening: the Rwanda Population Health Implementation and Training (PHIT) Partnership,external_research_article;no_microdata,2,1,
oa_W2978135183,Factors Leading Female Labour Force Involvement in Rwanda,external_research_article;no_microdata,2,1,
oa_W2783460035,Catching up to a fast-moving target: Evaluation of a health system strengthening intervention in rural Rwanda 2005-2010 using data from repeated cross-sectional surveys,external_research_article;no_microdata,2,1,
oa_W1994657580,Assessing predictors of delayed antenatal care visits in Rwanda: a secondary analysis of Rwanda demographic and health survey 2010,external_research_article;no_microdata,2,1,
oa_W2046185542,Performance‐based financing for better quality of services in Rwandan health centres: 3‐year experience,external_research_article;no_microdata,2,1,
oa_W2152675312,Motivations and Constraints to Family Planning: A Qualitative Study in Rwanda’s Southern Kayonza District,external_research_article;no_microdata,2,1,
oa_W4378695829,"The Importance of Agricultural Development Projects: A Focus on Sustenance and Employment Creation in Kenya, Malawi, Namibia, Rwanda, and Uganda",external_research_article;no_microdata,2,1,
oa_W1993484886,"Integration of comprehensive women’s health programmes into health systems: cervical cancer prevention, care and control in Rwanda",external_research_article;no_microdata,2,1,
oa_W2941512542,Determinants of Female Labor Force Participation in Rwanda,missing_url;external_research_article;no_microdata,3,0,
oa_W2590573523,Implementing One Health as an integrated approach to health in Rwanda,external_research_article;no_microdata,2,1,
oa_W3174918233,"Recruitment, Effort, and Retention Effects of Performance Contracts for Civil Servants: Experimental Evidence from Rwandan Primary Schools",external_research_article;no_microdata,2,1,
oa_W2088207863,Situations of fertility stall in sub-Saharan Africa,external_research_article;no_microdata,2,1,
oa_W2797020584,Impact of a health system strengthening intervention on maternal and child health outputs and outcomes in rural Rwanda 2005–2010,external_research_article;no_microdata,2,1,
oa_W2171371442,"From Urban Catastrophe to ‘Model’ City? Politics, Security and Development in Post-conflict Kigali",external_research_article;no_microdata,2,1,
oa_W2003960119,The Death Toll of the Rwandan Genocide: A Detailed Analysis for Gikongoro Province,external_research_article;no_microdata,2,1,
oa_W2151834035,"The Psychology of Threat in Intergroup Conflict: Emotions, Rationality, and Opportunity in the Rwandan Genocide",external_research_article;no_microdata,2,1,
oa_W2531154959,Characterization of broiler poultry production system in Rwanda,external_research_article;no_microdata,2,1,
oa_W2133416497,Can innovative health financing policies increase access to MDG-related services? Evidence from Rwanda,external_research_article;no_microdata,2,1,
oa_W1602943122,"Prime-Age Adult Morbidity and Mortality in Rural Rwanda: Effects on Household Income, Agricultural Production, and Food Security Strategies",external_research_article;no_microdata,2,1,
oa_W2101258191,"Peasants, power and ethnicity: A bottom-up perspective on Rwanda's political transition",external_research_article;no_microdata,2,1,
oa_W4410503835,"Assessing the Role of Community-Based Organizations Activities on Women Empowerments: A Case of African Evangelical Enterprise in Gasabo District, Rwanda",external_research_article;no_microdata,2,1,
oa_W2025320431,Fuelwood demand and supply in Rwanda and the role of agroforestry,external_research_article;no_microdata,2,1,
oa_W133896446,The Role of Tourism in Post-Conflict Peacebuilding in Rwanda,external_research_article;no_microdata,2,1,
oa_W1552692089,The Trials of Concurrent Jurisdiction: The Case of Rwanda,external_research_article;no_microdata,2,1,
oa_W3028145663,Towards actionable farm typologies: Scaling adoption of agricultural inputs in Rwanda,external_research_article;no_microdata,2,1,
oa_W2057857249,Changes in Fertility Decline in Rwanda: A Decomposition Analysis,external_research_article;no_microdata,2,1,
oa_W3047362025,"Prices, availability and affordability of medicines in Rwanda",external_research_article;no_microdata,2,1,
oa_W3125237582,Financial inclusion of urban street vendors in Kigali,external_research_article;no_microdata,2,1,
oa_W2751927678,Militarisation of governance after conflict: beyond the rebel-to-ruler frame – the case of Rwanda,external_research_article;no_microdata,2,1,
oa_W7133849625,Gender Dynamics in Sub-Saharan African Businesses of Rwanda: Policy Considerations,external_research_article;no_microdata,2,1,
oa_W7133663694,Gender Dynamics in Sub-Saharan African Businesses of Rwanda: Policy Considerations,external_research_article;no_microdata,2,1,
oa_W2131559214,Obstacles on the Road to Gender Justice: The International Criminal Tribunal for Rwanda as Object Lesson,external_research_article;no_microdata,2,1,
oa_W3005578278,Gender and Entrepreneurship in the Renewable Energy Sector of Rwanda,external_research_article;no_microdata,2,1,
oa_W3125538947,Who does what in a household after genocide? Evidence from Rwanda,external_research_article;no_microdata,2,1,
oa_W642263344,DESIGNING SEED SYSTEMS WITH SMALL FARMERS: PRINCIPLES DERIVED FROM BEAN RESEARCH IN THE GREAT LAKES REGION OF AFRICA,external_research_article;no_microdata,2,1,
oa_W3122081299,Paying Primary Health Care Centers for Performance in Rwanda,external_research_article;no_microdata,2,1,
oa_W169418444,The Evolving Jurisprudence of the Crime of Rape in International Criminal Law,external_research_article;no_microdata,2,1,
oa_W1825833454,"RWANDA, IS IT A SUCCESS STORY OR EXAGGERATED? DEVELOPMENT HISTORY",external_research_article;no_microdata,2,1,
oa_W4361223822,Assessment of the socioeconomic impact of COVID-19 in Rwanda: Findings from a country-wide community survey,external_research_article;no_microdata,2,1,
oa_W3031132089,"Knowledge and preventive practices of malaria among pregnant women in Huye district Southern province, Rwanda",external_research_article;no_microdata,2,1,
oa_W3205121748,Are farmers ready to use phone-based digital tools for agronomic advice? Ex-ante user readiness assessment using the case of Rwandan banana farmers,external_research_article;no_microdata,2,1,
oa_W4233412748,Farmers in Rwanda reap benefits with advice from plant clinics,external_research_article;no_microdata,2,1,
oa_W4252501086,"Tuzamurane Pineapple Cooperative, Rwanda: Empowering small-scale farmers to benefit from the global market",external_research_article;no_microdata,2,1,
oa_W2767698998,‘You Cannot Live Without Money’: Balancing Women’s Unpaid Care Work and Paid Work in Rwanda,missing_url;external_research_article;no_microdata,3,0,
oa_W2529824743,Natural Resources and Household Incomes among Rural Women: Analysis of Communities Domiciled near National Parks in Rwanda,external_research_article;no_microdata,2,1,
oa_W2146379453,Earnings differences between men and women in Rwanda,missing_url;external_research_article;no_microdata,3,0,
oa_W2128369066,"Transaction costs and smallholder farmers’ participation in banana markets in the Great Lakes Region of Burundi, Rwanda and the Democratic Republic of Congo",external_research_article;no_microdata,2,1,
oa_W2619748793,Improving farmers' access to clean planting material through partnership in the value chain.,external_research_article;no_microdata,2,1,
oa_W2600487307,"Prevention of and response to conflict-related sexual violence, exploitation and abuse by peacekeepers in the Great Lakes Region of Africa : lessons from Central African Republic",missing_url;external_research_article;no_microdata,3,0,
oa_W3125342430,Promoting Sustainable Pro-Poor Growth in Rwandan Agriculture: What are the Policy Options?,missing_url;external_research_article;no_microdata,3,0,
oa_W7133491525,Gender-Specific Distribution Programmes in Rwandan Agriculture: An Equity Impact Analysis,external_research_article;no_microdata,2,1,
oa_W7133549951,Gender-Specific Distribution Programmes in Rwandan Agriculture: An Equity Impact Analysis,external_research_article;no_microdata,2,1,
oa_W2922369755,"Farmer Reported Pest and Disease Impacts on Root, Tuber, and Banana Crops and Livelihoods in Rwanda and Burundi",external_research_article;no_microdata,2,1,
oa_W2020286782,Towards Universal Health Coverage: An Evaluation of Rwanda Mutuelles in Its First Eight Years,external_research_article;no_microdata,2,1,
oa_W3082546996,Rwanda Climate Services for Agriculture: Qualitative Evaluation through a Gender Lens,external_research_article;no_microdata,2,1,
oa_W4385359654,Synopsis Women's empowerment in Rwandan agriculture: A baseline assessment in the context of Rwanda's gender and youth mainstreaming strategy and the fourth strategic plan for agricultural transformation,external_research_article;no_microdata,2,1,
oa_W2768116643,Cooperative Societies and their Effect on Small Scale Farmers’ Sustainable Livelihood: A Rwandan Perspective,external_research_article;no_microdata,2,1,
oa_W7128471648,Gender Disparities and Farmer Perceptions in the Adoption of Jersey Cattle among Smallholder Dairy Farmers in Rwanda: A Case Study of Gicumbi District,external_research_article;no_microdata,2,1,
oa_W2046459205,The Antecedents of Modern Rwanda: The Nyiginya Kingdom (review),external_research_article;no_microdata,2,0,
oa_W4210522369,Revisiting Rwanda’s agricultural intensification policy: benefits of embracing farmer heterogeneity and crop-livestock integration strategies,external_research_article;no_microdata,2,1,
oa_W4400857061,"Assessing Dietary Diversity, and Nutritional Status among Rwandan Women engaged in agriculture.",external_research_article;no_microdata,2,1,
oa_W2942253990,Analysing the potential of plant clinics to boost crop protection in Rwanda through adoption of IPM: the case of maize and maize stem borers,external_research_article;no_microdata,2,1,
oa_W2900495185,"Pesticide Use Practices in Root, Tuber, and Banana Crops by Smallholder Farmers in Rwanda and Burundi",external_research_article;no_microdata,2,1,
oa_W4322632580,"CONTRIBUTION OF CLIMATE-SMART AGRICULTURE TO THE ECONOMIC EMPOWERMENT OF RURAL WOMEN IN RWANDA: A CASE STUDY OF GENDER CLIMATE CHANGE AND AGRICULTURE SUPPORT PROGRAMME (GCCASP), NYARUGURU, AND NGOMA DISTRICTS",external_research_article;no_microdata,2,1,
oa_W7111372420,Tracking the gender responsiveness of agricultural research across the research cycle: a monitoring and evaluation framework tested in Uganda and Rwanda,external_research_article;no_microdata,2,0,
oa_W2990673213,Pesticide Application Practices and Knowledge among Small-Scale Local Rice Growers and Communities in Rwanda: A Cross-Sectional Study,external_research_article;no_microdata,2,1,
oa_W7134139522,Land Law Reforms and Tenure Security: A Mixed Methods Inquiry into Rwanda's Legal Transformations,external_research_article;no_microdata,2,1,
oa_W7131300754,Land Law Reforms and Tenure Security in Rwanda: A Qualitative Assessment,external_research_article;no_microdata,2,1,
oa_W7131218053,Land Law Reforms and Tenure Security in Rwanda: A Qualitative Assessment,external_research_article;no_microdata,2,1,
oa_W3040314202,"From Closed to Claimed Spaces for Participation: Contestation in Urban Redevelopment Induced-Displacements and Resettlement in Kigali, Rwanda",external_research_article;no_microdata,2,1,
oa_W4213223600,Women’s Experiences of Land Conflicts in the Context of the Land Tenure Reform Program in Rwanda,external_research_article;no_microdata,2,1,
oa_W7134850893,Land Law Reforms and Security of Tenure in Rwanda: A Survey Analysis,external_research_article;no_microdata,2,1,
oa_W7134834321,Land Law Reforms and Security of Tenure in Rwanda: A Survey Analysis,external_research_article;no_microdata,2,1,
oa_W834652492,La politique de réforme agraire Rwandaise et la nouvelle loi de la terre vue sous l’angle du genre,missing_url;external_research_article;no_microdata,3,0,
oa_W2910700594,Development and Developmentalism in Post-genocide Rwanda,external_research_article;no_microdata,2,1,
oa_W2142380246,"Malaria, anaemia and under-nutrition: three frequently co-existing conditions among preschool children in rural Rwanda",external_research_article;no_microdata,2,1,
oa_W2985247712,"Seasonal assessment of drinking water sources in Rwanda using GIS, contamination degree (Cd), and metal index (MI)",external_research_article;no_microdata,2,1,
oa_W2115714468,"Structural determinants of food insufficiency, low dietary diversity and BMI: a cross-sectional study of HIV-infected and HIV-negative Rwandan women",external_research_article;no_microdata,2,1,
oa_W2903729001,Moderate and severe household food insecurity predicts stunting and severe stunting among Rwanda children aged 6–59 months residing in Gicumbi district,external_research_article;no_microdata,2,1,
oa_W2152280390,Bringing Them All Back Home: The Challenges of DDR and Transitional Justice in Contexts of Displacement in Rwanda and Uganda,external_research_article;no_microdata,2,1,
oa_W4366549309,Land Tenure Reform in Sub-Saharan Africa,external_research_article;no_microdata,2,1,
oa_W1779434610,Determinants of Farmer Participation in the Vertical Integration of the Rwandan Coffee Value Chain: Results from Huye District,external_research_article;no_microdata,2,1,
oa_W4415011673,DO QUOTA SYSTEMS LEAD TO SUBSTANTIVE REPRESENTATION?,external_research_article;no_microdata,2,1,
oa_W4246992819,"Constraints and options to enhancing production of high quality feeds in dairy production in Kenya, Uganda and Rwanda ICRAF Working Paper no. 95",external_research_article;no_microdata,2,1,
oa_W4417116583,Applying Rwanda’s Post-Conflict Development Model to Sierra Leone: The Case of Gender Empowerment,external_research_article;no_microdata,2,1,
oa_W7132817526,Evolving Legal Frameworks in Rwanda: Addressing Gender-Based Discrimination Among Rural Women Farmers in the Agri-sector,external_research_article;no_microdata,2,1,
oa_W7132832760,Evolving Legal Frameworks in Rwanda: Addressing Gender-Based Discrimination Among Rural Women Farmers in the Agri-sector,external_research_article;no_microdata,2,1,
oa_W4293061546,Economic perspectives to human security in Rwanda,external_research_article;no_microdata,2,1,
oa_W2987431393,"‘When you talk to someone in a bad way or always put her under pressure, it is actually worse than beating her’: Conceptions and experiences of emotional intimate partner violence in Rwanda and South Africa",external_research_article;no_microdata,2,1,
oa_W1496313994,Land Conflict and Genocide in Rwanda,external_research_article;no_microdata,2,1,
oa_W2267335701,Making progress towards food security: evidence from an intervention in three rural districts of Rwanda,external_research_article;no_microdata,2,1,
oa_W3036735413,Natural Capital Accounting for Land in Rwanda,external_research_article;no_microdata,2,1,
oa_W3007636138,"Understanding the Concept of Neighbourhood in Kigali City, Rwanda",external_research_article;no_microdata,2,1,
oa_W2954304674,Implementing the New Urban Agenda in Rwanda: Nation-Wide Public Space Initiatives,external_research_article;no_microdata,2,1,
oa_W1126718846,RWANDAN WOMEN AND THE 1994 GENOCIDE: THE EFFECT ON THEIR SOCIAL AND POLITICAL ROLES,external_research_article;no_microdata,2,1,
oa_W4410070856,"Institutional Frameworks, Policies, and Land Data: Insights from Monitoring Land Governance and Tenure Security in the Context of Sustainable Development Goals in Kenya, Rwanda, Uganda, and Zambia",external_research_article;no_microdata,2,1,
oa_W3135795626,Land Policy and Food Prices: Evidence from a Land Consolidation Program in Rwanda,external_research_article;no_microdata,2,1,
oa_W2292594164,"Agricultural policy and institutional framework for transformation of agriculture, economic development and poverty reduction in Rwanda",external_research_article;no_microdata,2,1,
oa_W7134836059,"Digital Land Governance and Gendered Credit Access: A Peri-urban Theoretical Framework for Kigali, Rwanda (2000–2026)",external_research_article;no_microdata,2,1,
oa_W7134824081,"Digital Land Governance and Gendered Credit Access: A Peri-urban Theoretical Framework for Kigali, Rwanda (2000–2026)",external_research_article;no_microdata,2,1,
oa_W1830225482,Sharing Scarcity Land Access and Social Relations in Southeast Rwanda,external_research_article;no_microdata,2,1,
oa_W4384523151,"Farming with Trees for Soil Fertility, Moisture Retention and Crop Productivity Improvement: Perceptions from Farmers in Rwanda",external_research_article;no_microdata,2,1,
oa_W4386423517,Examining the adoption of agroforestry in Southern Rwanda: a double hurdle approach,external_research_article;no_microdata,2,1,
oa_W3209609132,Factors Affecting Farm Performance among Small-Scale Farmers in the Volcanic Highlands of Rwanda: What is the Role of Institutions?,external_research_article;no_microdata,2,1,
oa_W4246008618,Untitled,missing_title;external_research_article;no_microdata,3,0,
oa_W7114895263,Adoption of Climate-Smart Agriculture by Smallholder Farmers in the Great Lakes Region: A Systematic Review,external_research_article;no_microdata,2,1,
oa_W7114901564,Adoption of Climate-Smart Agriculture by Smallholder Farmers in the Great Lakes Region: A Systematic Review,external_research_article;no_microdata,2,1,
oa_W1510162049,EXPLORING THE PARADOX OF RWANDAN AGRICULTURAL HOUSEHOLD INCOME AND NUTRITIONAL OUTCOMES IN 1990 AND 2000,external_research_article;no_microdata,2,1,
oa_W122973745,FEATURES OF LAND CONFLICTS IN POST CIVIL WAR RWANDA,external_research_article;no_microdata,2,1,
oa_W3164441729,Improving farm productivity through the reduction of managerial and technology gaps among farmers in Rwanda,external_research_article;no_microdata,2,1,
oa_W4381621974,Empirical analysis of poverty eradication and its determinants in Rwanda: lessons from China,external_research_article;no_microdata,2,1,
oa_W51599449,"Building Peace and/or Gender Equality.Changing Attitudes around Peace, Development and Security in International Cooperation in Rwanda.",external_research_article;no_microdata,2,1,
oa_W4417216573,Strategies for promoting gender equality in Rwanda: How do the actors describe their work?,external_research_article;no_microdata,2,1,
oa_W818600679,Women’s rights and the well-being of the Rwandan family,external_research_article;no_microdata,2,1,
oa_W3012049600,Understanding Sexual and Gender-Based Violence against Refugees with a Communication Disability and challenges to accessing appropriate support: A literature review,external_research_article;no_microdata,2,1,
oa_W2795793925,Gender-transformative Bandebereho couples’ intervention to promote male engagement in reproductive and maternal health and violence prevention in Rwanda: Findings from a randomized controlled trial,external_research_article;no_microdata,2,1,
oa_W2289608221,Sexual Violence in War,external_research_article;no_microdata,2,0,
oa_W2486397157,Gender-based Violence and Human Rights: Participatory Theatre in Post-Genocide Rwanda,external_research_article;no_microdata,2,0,
oa_W2303452203,"Living under ""quiet insecurity"": Religion and popular culture in post-genocide Rwanda",external_research_article;no_microdata,2,1,
oa_W2968990763,Mobile Arts for Peace (MAP),external_research_article;no_microdata,2,0,
oa_W2808570907,Post-genocide gender equality : Understanding the gender equality process within the political sphere after the Rwandan genocide against the Tutsi,external_research_article;no_microdata,2,1,
oa_W4405072607,"Effect of Gender Based-Violence on the Social Well-being of Women in Rwanda. Case Study of Ngoma Sector, Huye District",external_research_article;no_microdata,2,1,
oa_W998067293,"Gender equality, the state and civil society: A comparative case study of Rwanda and South Africa",external_research_article;no_microdata,2,1,
oa_W3112987719,"Normative Encounters between the ‘Global’ and the ‘Local’:: Women, Peace and Security in Mali and Rwanda",external_research_article;no_microdata,2,1,
oa_W4383334910,Rwanda’s agrifood system structure and drivers of transformation,external_research_article;no_microdata,2,1,
oa_W2594909294,"Women empowerment and poverty alleviation A case study of Kicukiro District, Kigali, Rwanda",missing_url;external_research_article;no_microdata,3,0,
oa_W2138265155,FAWE - THE RIGHT WAY FOR RWANDA? - A Case Study of Educational Strategies for Gender Equality and Development,external_research_article;no_microdata,2,1,
oa_W4410057109,The Impact of Gender Equality Policy on Girls’ Enrollment Rates in Public Secondary Schools in Rwanda,external_research_article;no_microdata,2,1,
oa_W4224295333,Women empowerment and Health insurance utilisation in Rwanda: a nationwide cross-sectional survey,external_research_article;no_microdata,2,1,
oa_W148349038,Experiences of gender-based violence among HIV-positive Rwandan women beyond the period of disclosure and implications for HIV programming,missing_url;external_research_article;no_microdata,3,0,
oa_W2464427325,Gender-Based Violence and Submerged Histories: A Colonial Genealogy of Violence Against Tutsi Women in the 1994 Rwandan Genocide,external_research_article;no_microdata,2,1,
oa_W7131101521,Religious Leaders' Training in Rwanda: Shaping Perpetrator Behaviour and Support Systems Through Gender-Based Violence Initiatives,external_research_article;no_microdata,2,1,
oa_W7131104539,Religious Leaders' Training in Rwanda: Shaping Perpetrator Behaviour and Support Systems Through Gender-Based Violence Initiatives,external_research_article;no_microdata,2,1,
oa_W4229440858,Women empowerment and Health insurance utilisation in Rwanda: a nationwide cross-sectional survey,external_research_article;no_microdata,2,1,
oa_W2606890553,"Women Empowerment via Micro Credit Programmes: Huye District, Rwanda",external_research_article;no_microdata,2,0,
oa_W7130705877,Gender-Based Violence Prevention Programmes and Safety Awareness Among Adolescent Girls in Rural Rwanda: A Community Intervention Study,external_research_article;no_microdata,2,1,
oa_W7134166557,"Gender Equality Programmes and Women's Political Participation in East African Politicians' Networks: A Six-Year Exploration in Kenya, Uganda, and Rwanda",external_research_article;no_microdata,2,1,
oa_W7130683021,Gender-Based Violence Prevention Programmes and Safety Awareness Among Adolescent Girls in Rural Rwanda: A Community Intervention Study,external_research_article;no_microdata,2,1,
oa_W7134201116,"Gender Equality Programmes and Women's Political Participation in East African Politicians' Networks: A Six-Year Exploration in Kenya, Uganda, and Rwanda",external_research_article;no_microdata,2,1,
oa_W4388201430,"Monitoring and Evaluation Practices and Women Empowerment in the Tea Industries of Rwanda A Case of Rwanda Mountain Tea, Rutsiro Tea Estate",external_research_article;no_microdata,2,1,
oa_W2793569664,Selected developments in human rights and democratisation during 2016: Sub-Saharan Africa,external_research_article;no_microdata,2,1,
oa_W2907633263,Contribution of the International Criminal Court to the Prosecution of Sexual and Gender-Based Crimes: between Promise and Practice,external_research_article;no_microdata,2,0,
oa_W3171836804,Advocates for change. A qualitative study about Rwandan social work students reflections about gender roles and gender equality,external_research_article;no_microdata,2,1,
oa_W2971241569,Peacebuilding Actors And Gender Equality: a Positive Relationship? : Analysing the role of peacebuilding actors in challenging power structures and defeating gender inequality in Liberia and Rwanda,external_research_article;no_microdata,2,1,
oa_W7132825532,Empowering Women Farmers through Agro-Ecological Practices in Mozambican Drylands: Achieving Gender Equality in Rwanda Context,external_research_article;no_microdata,2,1,
oa_W7132818323,Empowering Women Farmers through Agro-Ecological Practices in Mozambican Drylands: Achieving Gender Equality in Rwanda Context,external_research_article;no_microdata,2,1,
oa_W4393659736,"THE EFFECT OF GENDER ACTION LEARNING SYSTEM (GALS) PROJECT ON WOMEN EMPOWERMENT IN RURAL AREAS IN KAMONYI AND MUHANGA DISTRICTS, RWANDA",external_research_article;no_microdata,2,1,
oa_W4393796028,"THE EFFECT OF GENDER ACTION LEARNING SYSTEM (GALS) PROJECT ON WOMEN EMPOWERMENT IN RURAL AREAS IN KAMONYI AND MUHANGA DISTRICTS, RWANDA",external_research_article;no_microdata,2,1,
oa_W4378652060,Monitoring and Evaluation Guiding Principles and Performance of Gender-Based Violence Programs in Nyarugenge District Rwanda,external_research_article;no_microdata,2,1,
oa_W2122368850,"Post conflict prosecution of gender-based violence : a comparative analysis of the International Criminal Tribunal for Rwanda (ICTR), the International Criminal Tribunal for the former Yugoslavia (ICTY) and the Special Court for Sierra Leone (SCSL)",external_research_article;no_microdata,2,1,
oa_W3081003149,The best place to be young and a female : a study about gender equality in Rwanda,external_research_article;no_microdata,2,1,
oa_W2517928634,"‘You try to play a role in her pregnancy’ - a qualitative study on recent fathers’ perspectives about childbearing and encounter with the maternal health system in Kigali, Rwanda",external_research_article;no_microdata,2,1,
oa_W3046322812,Attitudes Towards Gender Equality and Reconciliation : A Qualitative Case Study of the Rwandan Diaspora in Sweden,missing_url;external_research_article;no_microdata,3,0,
oa_W2734774959,Political Gender Quota in Rwanda,external_research_article;no_microdata,2,1,
oa_W4205592587,"Tenure-responsive zoning regulations for better gender equality in land management in Kigali City, Rwanda.",external_research_article;no_microdata,2,0,
oa_W7135176397,Challenges and Opportunities within Rwandan Law in Post-Conflict Reconstruction,external_research_article;no_microdata,2,1,
oa_W12189802,"Women Hurting, Women Healing: Women’s Paths of Healing the Wounds of Sexual & Gender-Based Violence Following the Rwandan Genocide.",missing_url;external_research_article;no_microdata,3,0,
oa_W7135230228,Challenges and Opportunities within Rwandan Law in Post-Conflict Reconstruction,external_research_article;no_microdata,2,1,
oa_W6608312,Prevalence and Correlates of Gender Based Violence among Conflict Affected Women: Findings from Two Congolese Refugee Camps in Rwanda,external_research_article;no_microdata,2,1,
oa_W4410094351,"A Study of Gender, Masculinities and Reintegration of Former Combatants in Rwanda : Results from the International Men and Gender Equality Survey",external_research_article;no_microdata,2,1,
oa_W1994937534,Violence against Congolese refugee women in Rwanda and mental health: a cross-sectional study using latent class analysis,external_research_article;no_microdata,2,1,
oa_W3013687059,Community activism as a strategy to reduce intimate partner violence (IPV) in rural Rwanda: Results of a community randomised trial,external_research_article;no_microdata,2,1,
oa_W3089156372,Inter-Governmental Organizations and women’s rights in Rwanda:A case of UN women in Nyarugenge District,external_research_article;no_microdata,2,1,
oa_W3123264537,Effect of a home-visiting parenting program to promote early childhood development and prevent violence: a cluster-randomized trial in Rwanda,external_research_article;no_microdata,2,1,
oa_W340302456,Women’s Political Representation in Post-Conflict Rwanda: A Politics of Inclusion or Exclusion?,external_research_article;no_microdata,2,1,
oa_W4283747285,Prevalence and factors associated with self-reported HIV testing among adolescent girls and young women in Rwanda: evidence from 2019/20 Rwanda Demographic and Health Survey,external_research_article;no_microdata,2,1,
oa_W4406866864,Commonwealth Women's Forum: Delivering a Common Future: Transforming for Gender Equality,external_research_article;no_microdata,2,1,
oa_W2207227424,L'egalite hommes-femmes et le dialogue social au Rwanda,missing_url;external_research_article;no_microdata,3,0,
oa_W4232698496,Norm appropriation through policy production: Rwanda’s gender policies,external_research_article;no_microdata,2,0,
oa_W7117984547,Gender-Inclusive Agricultural Policies and Climate Resilience for Women Farmers in Sub-Saharan Africa,external_research_article;no_microdata,2,1,
oa_W2965550513,The Cracks and the Crevices: Rwandan Women in the Diaspora Navigating Gender Regimes in Rwanda and Canada,external_research_article;no_microdata,2,0,
oa_W3155183151,'I No Longer Have a Hope of Studying',external_research_article;no_microdata,2,1,
oa_W3196980643,POTRAIT OF DEVELOPING ECONOMY: RWANDA PERSPECTIVE,external_research_article;no_microdata,2,1,
oa_W4234924102,"Cost per insertion and couple year of protection for postpartum intrauterine devices and implants provided during service scale-up in Kigali, Rwanda",external_research_article;no_microdata,2,1,
oa_W2109968903,Propaganda and Conflict: Evidence from the Rwandan Genocide *,external_research_article;no_microdata,2,1,
oa_W2238936515,The Courage to Come Forward: Factors Related to Rwandan Women Taking Cases of Sexual Violence to Transitional Courts,external_research_article;no_microdata,2,1,
oa_W3084088803,The challenges of continuity in family businesses in Rwanda,external_research_article;no_microdata,2,1,
oa_W2989535889,Female Representation and Development : A case study of the gender-sensitive developmental outcomes of female representation in the Rwandan parliament,external_research_article;no_microdata,2,1,
oa_W4246914341,Teaching Gender Research Methods for Leadership: Reflections from Rwanda,external_research_article;no_microdata,2,1,
oa_W2178921231,Women's Empowerment in Rwanda: Evaluation of women's economic leadership through horticulture planting material business,external_research_article;no_microdata,2,1,
oa_W2034011038,Achieving high coverage in Rwanda’s national human papillomavirus vaccination programme,external_research_article;no_microdata,2,1,
oa_W4386022821,How do household living conditions and gender-related decision-making influence child stunting in Rwanda? A population-based study,external_research_article;no_microdata,2,1,
oa_W2493531334,Rwanda: Could We Have Prevented Genocide?,external_research_article;no_microdata,2,0,
oa_W184454194,An analysis for African Union mechanisms for women participating in peace building and decision making after post conflict situations : the case of Mozambique and Rwanda,missing_url;external_research_article;no_microdata,3,0,
oa_W4413471530,"Reimagining Educational Leadership for Gender Equity: A Gender-Transformative Framework to Advance Girls in STEM Education in Nyagatare District, Rwanda",external_research_article;no_microdata,2,1,
